Date,Region,Cost center,Project,Account,Source,Category,Event Type,PO No,Transactional value,Functional value,PO with Line item
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4760,5439.24,6802.31,NEW_PO_4760-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3372,98640.0,123359.18,NEW_PO_3372-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2447,1279.19,1599.76,NEW_PO_2447-
2024-05-01,Ireland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2192,2334.0,2492.48,NEW_PO_2192-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1750,289.66,362.25,NEW_PO_1750-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4761,650.0,812.89,NEW_PO_4761-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2505,4046.25,5060.24,NEW_PO_2505-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1729,6397.51,8000.73,NEW_PO_1729-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4762,2100.0,2626.26,NEW_PO_4762-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1751,2165.78,2708.52,NEW_PO_1751-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4295,2884.85,3607.79,NEW_PO_4295-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3159,509.58,637.28,NEW_PO_3159-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2619,1916.0,2396.15,NEW_PO_2619-
2024-05-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4763,1000.0,1250.6,NEW_PO_4763-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1750,289.66,362.25,NEW_PO_1750-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE CANCELLED,NEW_PO_1750,-289.66,-362.25,NEW_PO_1750-
2024-05-01,United Arab Emirates,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4764,1550.15,1655.41,NEW_PO_4764-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_459,2490.0,2659.07,NEW_PO_459-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3369,6271.5,6697.33,NEW_PO_3369-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3365,24340.22,25992.92,NEW_PO_3365-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4268,9180.0,9803.32,NEW_PO_4268-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_469,2490.0,2659.07,NEW_PO_469-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_456,2490.0,2659.07,NEW_PO_456-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_471,2490.0,2659.07,NEW_PO_471-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4765,5187.35,5539.57,NEW_PO_4765-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4265,25.0,26.7,NEW_PO_4265-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_548,11199.4,11959.84,NEW_PO_548-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_469,2490.0,2659.07,NEW_PO_469-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4265,229.5,245.08,NEW_PO_4265-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_456,2490.0,2659.07,NEW_PO_456-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_457,2490.0,2659.07,NEW_PO_457-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3317,2651.08,2831.09,NEW_PO_3317-
2024-05-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2182,6872.13,7338.75,NEW_PO_2182-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3146,565.0,603.36,NEW_PO_3146-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3331,5331.94,5693.98,NEW_PO_3331-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3317,1872.0,1999.11,NEW_PO_3317-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3146,1695.0,1810.09,NEW_PO_3146-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4766,5182.0,5533.86,NEW_PO_4766-
2024-05-01,Sweden,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3293,26423.0,2401.96,NEW_PO_3293-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2533,2640.25,3301.9,NEW_PO_2533-
2024-05-01,Switzerland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4767,1241.9,1351.8,NEW_PO_4767-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4768,608.0,649.28,NEW_PO_4768-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3344,997.63,1065.37,NEW_PO_3344-
2024-05-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3126,5199.5,5552.55,NEW_PO_3126-
2024-05-01,Finland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3251,2288.63,2444.03,NEW_PO_3251-
2024-05-01,Finland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3251,2288.63,2444.03,NEW_PO_3251-
2024-05-01,Finland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4769,1400.0,1495.06,NEW_PO_4769-
2024-05-01,Finland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3251,2288.63,2444.03,NEW_PO_3251-
2024-05-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3326,19380.0,20695.9,NEW_PO_3326-
2024-05-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2182,6872.13,7338.75,NEW_PO_2182-
2024-05-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3333,6163.75,6582.27,NEW_PO_3333-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4752,258.5,276.05,NEW_PO_4752-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4752,1110.81,1186.23,NEW_PO_4752-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4287,1563.5,1669.66,NEW_PO_4287-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4287,1802.0,1924.36,NEW_PO_4287-
2024-05-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3269,3480.0,3716.29,NEW_PO_3269-
2024-05-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1270,998.62,1066.43,NEW_PO_1270-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4287,781.5,834.56,NEW_PO_4287-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4287,781.5,834.56,NEW_PO_4287-
2024-05-01,Sweden,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4770,0.5,0.05,NEW_PO_4770-
2024-05-01,Sweden,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4770,19778.0,1797.9,NEW_PO_4770-
2024-05-01,Sweden,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4770,1528.0,138.9,NEW_PO_4770-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1752,3003.56,3756.25,NEW_PO_1752-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2253,3400.55,4252.73,NEW_PO_2253-
2024-05-01,Switzerland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4771,3973.0,4968.63,NEW_PO_4771-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_477,1500.0,1601.85,NEW_PO_477-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_457,2916.0,3114.0,NEW_PO_457-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_481,24180.0,25821.82,NEW_PO_481-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_606,5195.95,5548.76,NEW_PO_606-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_457,2916.0,3114.0,NEW_PO_457-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_480,17520.0,18709.61,NEW_PO_480-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_459,2490.0,2659.07,NEW_PO_459-
2024-05-01,Spain,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4772,4066.83,4342.97,NEW_PO_4772-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4773,384.0,410.07,NEW_PO_4773-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4773,34.65,37.0,NEW_PO_4773-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4773,111.0,118.54,NEW_PO_4773-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,15.96,17.04,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,7.5,8.01,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,24.0,25.63,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,240.92,257.28,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,101.52,108.41,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,3.25,3.47,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,17.0,18.15,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,18.0,19.22,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,5.0,5.34,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,24.0,25.63,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,48.0,51.26,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,11.25,12.01,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4775,843.64,900.92,NEW_PO_4775-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,6.5,6.94,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,9.25,9.88,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,16.0,17.09,NEW_PO_4774-
2024-05-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4774,55.8,59.59,NEW_PO_4774-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2491,3199.92,3417.19,NEW_PO_2491-
2024-05-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2489,1675.0,1788.73,NEW_PO_2489-
2024-05-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4776,2948.0,3148.17,NEW_PO_4776-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2473,777.75,972.65,NEW_PO_2473-
2024-05-01,United Arab Emirates,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,1124.2,1124.2,NEW_PO_2019-
2024-05-01,Bulgaria,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,890.4,890.4,NEW_PO_2019-
2024-05-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,793.8,793.8,NEW_PO_2019-
2024-05-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,907.2,907.2,NEW_PO_2019-
2024-05-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,1209.6,1209.6,NEW_PO_2019-
2024-05-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,3351.6,3351.6,NEW_PO_2019-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4777,3497.9,3735.41,NEW_PO_4777-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3334,9725.0,10385.33,NEW_PO_3334-
2024-05-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,270.9,270.9,NEW_PO_2019-
2024-05-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,2627.1,2627.1,NEW_PO_2019-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4778,642.0,685.59,NEW_PO_4778-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4779,5904.0,6304.88,NEW_PO_4779-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4779,13632.0,14557.61,NEW_PO_4779-
2024-05-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,3471.3,3471.3,NEW_PO_2019-
2024-05-01,Ireland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4780,1015.72,1084.69,NEW_PO_4780-
2024-05-01,Ireland,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,2205.0,2205.0,NEW_PO_2019-
2024-05-01,Poland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,1209.6,1209.6,NEW_PO_2019-
2024-05-01,Poland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,386.4,386.4,NEW_PO_2019-
2024-05-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4274,2385.5,2547.48,NEW_PO_4274-
2024-05-01,Portugal,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,823.2,823.2,NEW_PO_2019-
2024-05-01,Turkey,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,2016.0,2016.0,NEW_PO_2019-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4261,910.35,910.35,NEW_PO_4261-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4261,910.35,910.35,NEW_PO_4261-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4282,2680.0,2861.97,NEW_PO_4282-
2024-05-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2619,1916.0,2396.15,NEW_PO_2619-
2024-05-01,United Arab Emirates,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2037,41392.75,11269.77,NEW_PO_2037-
2024-05-01,Switzerland,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,907.2,907.2,NEW_PO_2019-
2024-05-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2019,-907.2,-907.2,NEW_PO_2019-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4781,1850.0,1975.62,NEW_PO_4781-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3345,16906.5,18054.45,NEW_PO_3345-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3152,22717.55,24260.07,NEW_PO_3152-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4782,2680.14,2862.12,NEW_PO_4782-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_471,2490.0,2659.07,NEW_PO_471-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4782,685.0,731.51,NEW_PO_4782-
2024-05-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4783,27.45,29.31,NEW_PO_4783-
2024-05-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4260,26972.0,28803.4,NEW_PO_4260-
2024-05-01,Spain,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4784,2096.0,2238.32,NEW_PO_4784-
2024-05-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4290,318.55,340.18,NEW_PO_4290-
2024-05-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4290,643.54,687.24,NEW_PO_4290-
2024-05-01,Poland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4785,5514.06,1361.26,NEW_PO_4785-
2024-05-01,Poland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4786,18140.08,4478.26,NEW_PO_4786-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_189,64686.0,69078.18,NEW_PO_189-
2024-05-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3316,4600.0,4912.34,NEW_PO_3316-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4787,7490.83,7999.46,NEW_PO_4787-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4733,2929.0,3127.88,NEW_PO_4733-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4787,2794.83,2984.6,NEW_PO_4787-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4787,3915.0,4180.83,NEW_PO_4787-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4787,20001.25,21359.33,NEW_PO_4787-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4733,258.6,276.16,NEW_PO_4733-
2024-05-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4733,3636.54,3883.46,NEW_PO_4733-
2024-05-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4787,2898.87,3095.7,NEW_PO_4787-
2024-05-01,Turkey,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4788,200.0,200.0,NEW_PO_4788-
2024-05-01,Turkey,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2563,247.32,247.32,NEW_PO_2563-
2024-05-01,Turkey,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4788,850.0,850.0,NEW_PO_4788-
2024-05-01,Turkey,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2315,1967.64,1967.64,NEW_PO_2315-
2024-05-01,Switzerland,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,136.64,NEW_PO_2019-
2024-05-01,Switzerland,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,246.77,NEW_PO_2019-
2024-05-01,Switzerland,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,389.95,NEW_PO_2019-
2024-05-01,Switzerland,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,434.05,NEW_PO_2019-
2024-05-01,Switzerland,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,-0.01,NEW_PO_2019-
2024-05-01,Switzerland,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,-0.01,NEW_PO_2019-
2024-05-01,Spain,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,238.51,NEW_PO_2019-
2024-05-01,Italy,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,200.47,NEW_PO_2019-
2024-05-01,Italy,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,1791.38,NEW_PO_2019-
2024-05-01,Italy,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,393.31,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,1260.38,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,682.78,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,40.29,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,274.51,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,1501.48,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,1247.67,NEW_PO_2019-
2024-05-01,France,Center A,,2,REVALUATION,REVALUE PROFIT/LOSS,,NEW_PO_2019,0.0,748.42,NEW_PO_2019-
